#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 113.995 
0.199526 93.0429 
0.316228 69.4148 
0.501187 48.8736 
0.794328 32.2609 
1.25893 20.0604 
1.99526 11.1402 
3.16228 5.52602 
5.01187 2.83071 
7.94328 1.52689 
12.5893 1.03641 
19.9526 0.678801 
