#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 94.8488 
0.199526 74.2975 
0.316228 53.238 
0.501187 35.805 
0.794328 22.6456 
1.25893 13.1967 
1.99526 6.91604 
3.16228 3.56284 
5.01187 2.00615 
7.94328 1.23602 
12.5893 0.868283 
19.9526 0.601745 
