#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 182.387 
0.199526 164.131 
0.316228 134.41 
0.501187 103.981 
0.794328 74.2652 
1.25893 50.5633 
1.99526 31.7368 
3.16228 17.7683 
5.01187 8.64978 
7.94328 4.29884 
12.5893 2.16796 
19.9526 1.27457 
