#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 167.484 
0.199526 141.745 
0.316228 109.689 
0.501187 79.222 
0.794328 53.9142 
1.25893 34.3401 
1.99526 19.7749 
3.16228 10.0391 
5.01187 4.9866 
7.94328 2.79118 
12.5893 1.71323 
19.9526 1.09489 
