#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 144.352 
0.199526 123.32 
0.316228 95.9791 
0.501187 70.0613 
0.794328 48 
1.25893 31.3851 
1.99526 18.8737 
3.16228 9.48862 
5.01187 4.55568 
7.94328 2.52449 
12.5893 1.47801 
19.9526 0.972042 
