#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 149.009 
0.199526 127.792 
0.316228 99.8348 
0.501187 72.4029 
0.794328 49.2869 
1.25893 32.0764 
1.99526 18.8574 
3.16228 9.47429 
5.01187 4.47344 
7.94328 2.3847 
12.5893 1.4934 
19.9526 0.960539 
