#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 112.436 
0.199526 91.9326 
0.316228 68.6146 
0.501187 47.9658 
0.794328 31.8922 
1.25893 19.9473 
1.99526 11.0378 
3.16228 5.32611 
5.01187 2.6817 
7.94328 1.54598 
12.5893 0.96869 
19.9526 0.626963 
