#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 162.247 
0.199526 130.561 
0.316228 95.645 
0.501187 65.6492 
0.794328 41.7376 
1.25893 24.5636 
1.99526 13.2029 
3.16228 6.75072 
5.01187 3.69835 
7.94328 2.25394 
12.5893 1.4609 
19.9526 0.978443 
