#rp[Mpc/h], DeltaSigma[Msun h /pc2] 
0.125893 215.694 
0.199526 179.938 
0.316228 136.966 
0.501187 97.6729 
0.794328 65.1235 
1.25893 39.7234 
1.99526 22.1475 
3.16228 11.6005 
5.01187 6.06163 
7.94328 3.45574 
12.5893 2.09941 
19.9526 1.32538 
