  0.52105263E+00  0.11320826E+02  0.99778984E+00  0.23093199E+01
  0.55000000E+00  0.11320826E+02  0.99778984E+00  0.22818485E+01
  0.00000000E+00  0.11357487E+02  0.10262647E+01  0.28221580E+01
  0.28947368E-01  0.11357487E+02  0.10262647E+01  0.27907414E+01
  0.57894737E-01  0.11357487E+02  0.10262647E+01  0.27593513E+01
  0.86842105E-01  0.11357487E+02  0.10262647E+01  0.27280226E+01
  0.11578947E+00  0.11357487E+02  0.10262647E+01  0.26967880E+01
  0.14473684E+00  0.11357487E+02  0.10262647E+01  0.26656786E+01
  0.17368421E+00  0.11357487E+02  0.10262647E+01  0.26347231E+01
  0.20263158E+00  0.11357487E+02  0.10262647E+01  0.26039484E+01
  0.23157895E+00  0.11357487E+02  0.10262647E+01  0.25733797E+01
  0.26052632E+00  0.11357487E+02  0.10262647E+01  0.25430399E+01
  0.28947368E+00  0.11357487E+02  0.10262647E+01  0.25129504E+01
  0.31842105E+00  0.11357487E+02  0.10262647E+01  0.24831306E+01
  0.34736842E+00  0.11357487E+02  0.10262647E+01  0.24535981E+01
  0.37631579E+00  0.11357487E+02  0.10262647E+01  0.24243688E+01
  0.40526316E+00  0.11357487E+02  0.10262647E+01  0.23954571E+01
  0.43421053E+00  0.11357487E+02  0.10262647E+01  0.23668758E+01
  0.46315789E+00  0.11357487E+02  0.10262647E+01  0.23386362E+01
  0.49210526E+00  0.11357487E+02  0.10262647E+01  0.23107480E+01
  0.52105263E+00  0.11357487E+02  0.10262647E+01  0.22832198E+01
  0.55000000E+00  0.11357487E+02  0.10262647E+01  0.22560587E+01
  0.00000000E+00  0.11394148E+02  0.10555522E+01  0.27900918E+01
  0.28947368E-01  0.11394148E+02  0.10555522E+01  0.27590319E+01
  0.57894737E-01  0.11394148E+02  0.10555522E+01  0.27279983E+01
  0.86842105E-01  0.11394148E+02  0.10555522E+01  0.26970253E+01
  0.11578947E+00  0.11394148E+02  0.10555522E+01  0.26661454E+01
  0.14473684E+00  0.11394148E+02  0.10555522E+01  0.26353892E+01
  0.17368421E+00  0.11394148E+02  0.10555522E+01  0.26047852E+01
  0.20263158E+00  0.11394148E+02  0.10555522E+01  0.25743600E+01
  0.23157895E+00  0.11394148E+02  0.10555522E+01  0.25441384E+01
  0.26052632E+00  0.11394148E+02  0.10555522E+01  0.25141431E+01
  0.28947368E+00  0.11394148E+02  0.10555522E+01  0.24843953E+01
  0.31842105E+00  0.11394148E+02  0.10555522E+01  0.24549141E+01
  0.34736842E+00  0.11394148E+02  0.10555522E+01  0.24257170E+01
  0.37631579E+00  0.11394148E+02  0.10555522E+01  0.23968196E+01
  0.40526316E+00  0.11394148E+02  0.10555522E+01  0.23682363E+01
  0.43421053E+00  0.11394148E+02  0.10555522E+01  0.23399796E+01
  0.46315789E+00  0.11394148E+02  0.10555522E+01  0.23120607E+01
  0.49210526E+00  0.11394148E+02  0.10555522E+01  0.22844892E+01
  0.52105263E+00  0.11394148E+02  0.10555522E+01  0.22572736E+01
  0.55000000E+00  0.11394148E+02  0.10555522E+01  0.22304210E+01
  0.00000000E+00  0.11430809E+02  0.10856754E+01  0.27582173E+01
  0.28947368E-01  0.11430809E+02  0.10856754E+01  0.27275120E+01
  0.57894737E-01  0.11430809E+02  0.10856754E+01  0.26968326E+01
  0.86842105E-01  0.11430809E+02  0.10856754E+01  0.26662132E+01
  0.11578947E+00  0.11430809E+02  0.10856754E+01  0.26356858E+01
  0.14473684E+00  0.11430809E+02  0.10856754E+01  0.26052807E+01
  0.17368421E+00  0.11430809E+02  0.10856754E+01  0.25750262E+01
  0.20263158E+00  0.11430809E+02  0.10856754E+01  0.25449483E+01
  0.23157895E+00  0.11430809E+02  0.10856754E+01  0.25150718E+01
  0.26052632E+00  0.11430809E+02  0.10856754E+01  0.24854190E+01
