  0.48353855E-01  0.21501243E+05
  0.49140319E-01  0.21314482E+05
  0.49939604E-01  0.21129685E+05
  0.50751863E-01  0.20944493E+05
  0.51577358E-01  0.20756062E+05
  0.52416255E-01  0.20561653E+05
  0.53268824E-01  0.20358612E+05
  0.54135235E-01  0.20144297E+05
  0.55015762E-01  0.19915870E+05
  0.55910610E-01  0.19670641E+05
  0.56819985E-01  0.19406124E+05
  0.57744183E-01  0.19120286E+05
  0.58683382E-01  0.18811963E+05
  0.59637889E-01  0.18480251E+05
  0.60607884E-01  0.18124539E+05
  0.61593697E-01  0.17745009E+05
  0.62595505E-01  0.17342812E+05
  0.63613645E-01  0.16919218E+05
  0.64648307E-01  0.16475950E+05
  0.65699833E-01  0.16016204E+05
  0.66768427E-01  0.15543632E+05
  0.67854442E-01  0.15061656E+05
  0.68958078E-01  0.14573855E+05
  0.70079707E-01  0.14083725E+05
  0.71219542E-01  0.13594545E+05
  0.72377953E-01  0.13109825E+05
  0.73555163E-01  0.12633591E+05
  0.74751564E-01  0.12169358E+05
  0.75967384E-01  0.11720803E+05
  0.77203022E-01  0.11291883E+05
  0.78458714E-01  0.10886053E+05
  0.79734871E-01  0.10506140E+05
  0.81031744E-01  0.10154375E+05
  0.82349754E-01  0.98320784E+04
  0.83689160E-01  0.95402943E+04
  0.85050391E-01  0.92798960E+04
  0.86433717E-01  0.90511775E+04
  0.87839599E-01  0.88528534E+04
  0.89268335E-01  0.86836032E+04
  0.90720264E-01  0.85423061E+04
  0.92195866E-01  0.84262047E+04
  0.93695411E-01  0.83301991E+04
  0.95219405E-01  0.82493220E+04
  0.96768127E-01  0.81787630E+04
  0.98342100E-01  0.81130645E+04
  0.99941611E-01  0.80466248E+04
  0.10156719E+00  0.79740148E+04
  0.10321917E+00  0.78900156E+04
  0.10489806E+00  0.77896578E+04
  0.10660421E+00  0.76683628E+04
  0.10833817E+00  0.75234564E+04
  0.11010027E+00  0.73549855E+04
  0.11189109E+00  0.71635168E+04
  0.11371097E+00  0.69508897E+04
  0.11556052E+00  0.67205719E+04
  0.11744009E+00  0.64761764E+04
  0.11935029E+00  0.62221509E+04
  0.12129150E+00  0.59637377E+04
  0.12326435E+00  0.57057941E+04
  0.12526922E+00  0.54544495E+04
  0.12730677E+00  0.52158960E+04
  0.12937739E+00  0.49952641E+04
  0.13148176E+00  0.47966771E+04
  0.13362029E+00  0.46234535E+04
  0.13579367E+00  0.44762905E+04
  0.13800232E+00  0.43540600E+04
  0.14024698E+00  0.42549997E+04
  0.14252815E+00  0.41754169E+04
  0.14484634E+00  0.41115063E+04
  0.14720232E+00  0.40584942E+04
  0.14959653E+00  0.40112950E+04
  0.15202977E+00  0.39644168E+04
  0.15450251E+00  0.39120591E+04
  0.15701556E+00  0.38493510E+04
  0.15956937E+00  0.37727020E+04
  0.16216482E+00  0.36801698E+04
  0.16480241E+00  0.35722908E+04
  0.16748299E+00  0.34508865E+04
  0.17020705E+00  0.33194562E+04
  0.17297554E+00  0.31822561E+04
  0.17578896E+00  0.30444958E+04
  0.17864822E+00  0.29114008E+04
  0.18155390E+00  0.27881647E+04
  0.18450693E+00  0.26785649E+04
  0.18750790E+00  0.25850209E+04
  0.19055778E+00  0.25073345E+04
  0.19365717E+00  0.24438369E+04
  0.19680707E+00  0.23914499E+04
  0.20000810E+00  0.23465681E+04
  0.20326131E+00  0.23050876E+04
  0.20656732E+00  0.22628573E+04
  0.20992721E+00  0.22160449E+04
  0.21334162E+00  0.21618931E+04
  0.21681169E+00  0.20993165E+04
  0.22033809E+00  0.20290717E+04
  0.22392198E+00  0.19536818E+04
  0.22756416E+00  0.18765081E+04
  0.23126543E+00  0.18011282E+04
  0.23502706E+00  0.17306290E+04
  0.23884972E+00  0.16672166E+04
  0.24273469E+00  0.16120114E+04
  0.24668272E+00  0.15648714E+04
  0.25069511E+00  0.15242972E+04
  0.25477262E+00  0.14878278E+04
  0.25891659E+00  0.14525918E+04
  0.26312781E+00  0.14160448E+04
  0.26740767E+00  0.13764977E+04
  0.27175702E+00  0.13334135E+04
  0.27617723E+00  0.12875079E+04
  0.28066921E+00  0.12404834E+04
  0.28523439E+00  0.11943549E+04
  0.28987366E+00  0.11508399E+04
  0.29458857E+00  0.11111556E+04
  0.29938000E+00  0.10757577E+04
  0.30424952E+00  0.10440188E+04
  0.30919807E+00  0.10145354E+04
  0.31422729E+00  0.98584476E+03
  0.31933813E+00  0.95682929E+03
  0.32453229E+00  0.92679480E+03
  0.32981074E+00  0.89573520E+03
  0.33517524E+00  0.86439133E+03
  0.34062679E+00  0.83381891E+03
  0.34616720E+00  0.80491074E+03
  0.35179774E+00  0.77812551E+03
  0.35751966E+00  0.75334542E+03
  0.36333484E+00  0.73000751E+03
  0.36924440E+00  0.70742055E+03
  0.37525032E+00  0.68495843E+03
  0.38135369E+00  0.66283600E+03
  0.38755653E+00  0.64119492E+03
  0.39386006E+00  0.62005911E+03
  0.40026634E+00  0.59944619E+03
  0.40677659E+00  0.57937326E+03
  0.41339297E+00  0.55985140E+03
  0.42011670E+00  0.54089171E+03
  0.42695005E+00  0.52249961E+03
  0.43389431E+00  0.50468082E+03
  0.44095178E+00  0.48743617E+03
  0.44812375E+00  0.47076700E+03
  0.45541263E+00  0.45467017E+03
  0.46281985E+00  0.43914128E+03
  0.47034778E+00  0.42416001E+03
  0.47799788E+00  0.40970322E+03
  0.48577267E+00  0.39574710E+03
  0.49367368E+00  0.38227094E+03
  0.50170346E+00  0.36925350E+03
  0.50986357E+00  0.35667631E+03
  0.51815671E+00  0.34452020E+03
  0.52658440E+00  0.33276879E+03
  0.53514951E+00  0.32140475E+03
  0.54385360E+00  0.31041342E+03
  0.55269957E+00  0.29977929E+03
  0.56168941E+00  0.28948882E+03
  0.57082518E+00  0.27952907E+03
  0.58010988E+00  0.26988751E+03
  0.58954524E+00  0.26055592E+03
  0.59913438E+00  0.25152542E+03
  0.60887920E+00  0.24278845E+03
  0.61878286E+00  0.23433649E+03
  0.62884724E+00  0.22616227E+03
  0.63907567E+00  0.21825745E+03
  0.64947005E+00  0.21061503E+03
  0.66003394E+00  0.20322693E+03
  0.67076928E+00  0.19608638E+03
  0.68167956E+00  0.18918571E+03
  0.69276696E+00  0.18251832E+03
  0.70403501E+00  0.17607689E+03
  0.71548603E+00  0.16985501E+03
  0.72712371E+00  0.16384549E+03
  0.73895022E+00  0.15804174E+03
  0.75096953E+00  0.15243648E+03
  0.76318388E+00  0.14702354E+03
  0.77559730E+00  0.14179611E+03
  0.78821224E+00  0.13674836E+03
  0.80103282E+00  0.13187396E+03
  0.81406148E+00  0.12716746E+03
  0.82730247E+00  0.12262295E+03
  0.84075837E+00  0.11823531E+03
  0.85443358E+00  0.11399900E+03
  0.86833074E+00  0.10990924E+03
  0.88245447E+00  0.10596083E+03
  0.89680798E+00  0.10214918E+03
  0.91139432E+00  0.98469910E+02
  0.92621852E+00  0.94918351E+02
  0.94128324E+00  0.91490575E+02
  0.95659356E+00  0.88182225E+02
  0.97215235E+00  0.84989577E+02
  0.98796476E+00  0.81908562E+02
  0.10040338E+01  0.78935673E+02
  0.10203648E+01  0.76067093E+02
  0.10369608E+01  0.73299522E+02
  0.10538274E+01  0.70629385E+02
  0.10709677E+01  0.68053579E+02
  0.10883873E+01  0.65568766E+02
  0.11060897E+01  0.63172019E+02
  0.11240807E+01  0.60860196E+02
  0.11423636E+01  0.58630574E+02
  0.11609446E+01  0.56480174E+02
  0.11798271E+01  0.54406437E+02
  0.11990175E+01  0.52406578E+02
  0.12185191E+01  0.50478227E+02
  0.12383389E+01  0.48618749E+02
  0.12584802E+01  0.46825924E+02
  0.12789499E+01  0.45097311E+02
